QueryID,Query,Actual Count,Estimated Count,Abs Diff,Exec Time (s),CPU Time (ns),Peak Mem (bytes)
4376,"insert into main.inventory values ( cast(coalesce(62, 47) as INTEGER), 19, 19, 3)",0,No Estimate,1,0.635495796,72232902,67174400
4377,"select ref_0.wr_returning_customer_sk as c0 from main.web_returns as ref_0 where cast(coalesce(ref_0.wr_return_amt, ref_0.wr_net_loss) as INTEGER) is not NULL",6992202,No Estimate,6992203,46.220932122,10653560700,0
4390,"select subq_0.c2 as c0, subq_0.c1 as c1, subq_0.c2 as c2, subq_0.c2 as c3, subq_0.c1 as c4, 95 as c5 from (select ref_0.d_current_year as c0, (select sr_fee from main.store_returns limit 1 offset 2) as c1, ref_0.d_current_quarter as c2 from main.date_dim as ref_0 where ref_0.d_current_day is NULL limit 89) as subq_0 where subq_0.c0 is not NULL",0,No Estimate,1,15.336083709,4078111877,0
4480,"select ref_0.cr_order_number as c0, ref_0.cr_return_amount as c1, ref_0.cr_return_amt_inc_tax as c2, ref_0.cr_returned_time_sk as c3 from main.catalog_returns as ref_0 where (select ss_ext_discount_amt from main.store_sales limit 1 offset 1) is NULL",0,No Estimate,1,77.223679539,57094442253,0
4525,"insert into main.inventory values ( 19, 5, 27, 7)",0,No Estimate,1,0.396017192,57173606,67174400
4577,"insert into main.catalog_returns values ( 27, 94, 91, 49, 17, 73, 33, 81, 86, 1, 17, 43, 100, cast(nullif(34, 10) as INTEGER), 84, 81, 18, 45, 67, 18, 95, 44, 51, 57, 17, 52, 83)",0,No Estimate,1,0.446817816,67219841,67174400
4657,"insert into main.store_sales values ( 81, cast(coalesce(5, 49) as INTEGER), 6, 36, 63, 64, 91, 28, 21, 32, 15, case when 70 is not NULL then 91 else 91 end , 53, 59, 62, 81, 94, 57, 66, 77, cast(nullif(cast(coalesce(70, 49) as INTEGER), 1) as INTEGER), 14, 83)",0,No Estimate,1,2.537160908,97783791,67174400
4664,"select ref_0.cc_mkt_desc as c0, ref_0.cc_closed_date_sk as c1, ref_0.cc_state as c2, ref_0.cc_company_name as c3, ref_0.cc_manager as c4, cast(nullif(ref_0.cc_sq_ft, ref_0.cc_division) as INTEGER) as c5, ref_0.cc_zip as c6, ref_0.cc_tax_percentage as c7, ref_0.cc_employees as c8 from main.call_center as ref_0 where ref_0.cc_suite_number is NULL",0,No Estimate,1,0.069829151,13926907,0
5148,"select ref_0.sr_return_time_sk as c0, ref_0.sr_return_ship_cost as c1, ref_0.sr_refunded_cash as c2, (select cs_promo_sk from main.catalog_sales limit 1 offset 1) as c3, (select inv_item_sk from main.inventory limit 1 offset 4) as c4 from main.store_returns as ref_0 where ref_0.sr_return_quantity is NULL",830937,No Estimate,830938,49.592074089,67149026302,0
5180,"select ref_0.cc_country as c0, ref_0.cc_gmt_offset as c1, ref_0.cc_country as c2, ref_0.cc_street_name as c3, ref_0.cc_hours as c4 from main.call_center as ref_0 where ref_0.cc_company_name is NULL",0,No Estimate,1,0.073938128,13875561,0
5422,"select 13 as c0, cast(coalesce(ref_0.cr_call_center_sk, ref_0.cr_order_number) as INTEGER) as c1 from main.catalog_returns as ref_0 where ref_0.cr_refunded_cdemo_sk is NULL",69530,No Estimate,69531,15.420838925,714877899,0
5515,"insert into main.inventory values ( case when 94 is NULL then 29 else 29 end , 11, 58, 13)",0,No Estimate,1,0.414173972,79708645,67174400
5592,"insert into main.inventory values ( 71, 41, 54, 54)",0,No Estimate,1,0.596455551,129151161,67174400
5621,"select subq_0.c0 as c0, subq_0.c0 as c1, subq_0.c0 as c2, subq_0.c0 as c3, subq_0.c0 as c4, 45 as c5, 44 as c6, subq_0.c0 as c7, 53 as c8, subq_0.c0 as c9, (select d_day_name from main.date_dim limit 1 offset 6) as c10, (select ca_state from main.customer_address limit 1 offset 2) as c11, subq_0.c0 as c12, subq_0.c0 as c13 from (select ref_0.d_year as c0 from main.date_dim as ref_0 where (1 is not NULL) and (ref_0.d_following_holiday is NULL) limit 88) as subq_0 where subq_0.c0 is not NULL",0,No Estimate,1,0.300158259,210119591,0
5625,"select ref_0.ws_item_sk as c0, ref_0.ws_ship_hdemo_sk as c1, 60 as c2, ref_0.ws_ship_addr_sk as c3, ref_0.ws_list_price as c4, ref_0.ws_ext_tax as c5, ref_0.ws_sold_date_sk as c6, ref_0.ws_ship_customer_sk as c7, ref_0.ws_ext_tax as c8, ref_0.ws_sales_price as c9, 99 as c10, ref_0.ws_net_paid as c11, ref_0.ws_wholesale_cost as c12 from main.web_sales as ref_0 where (ref_0.ws_ship_mode_sk is not NULL) or (ref_0.ws_bill_addr_sk is not NULL)",71990942,No Estimate,71990943,31.544788841,27985744011,0
5641,select ref_0.inv_quantity_on_hand as c0 from main.inventory as ref_0 where ref_0.inv_date_sk is NULL,0,No Estimate,1,0.060380532,1003804,0
5829,select ref_0.d_fy_week_seq as c0 from main.date_dim as ref_0 where ref_0.d_current_quarter is not NULL,73049,No Estimate,73050,0.080537682,29302374,0
5898,select ref_0.cd_marital_status as c0 from main.customer_demographics as ref_0 where ref_0.cd_demo_sk is not NULL,1920800,No Estimate,1920801,0.167834882,103201833,0
6156,"select subq_0.c1 as c0, subq_0.c3 as c1 from (select ref_0.cr_catalog_page_sk as c0, ref_0.cr_order_number as c1, ref_0.cr_refunded_customer_sk as c2, (select cc_name from main.call_center limit 1 offset 4) as c3, ref_0.cr_returned_date_sk as c4, ref_0.cr_refunded_cash as c5 from main.catalog_returns as ref_0 where ref_0.cr_refunded_addr_sk is NULL) as subq_0 where subq_0.c0 is NULL",69408,No Estimate,69409,45.457511392,723594478,0
6283,"select ref_0.cs_ext_list_price as c0, ref_0.cs_quantity as c1, ref_0.cs_ship_mode_sk as c2, ref_0.cs_item_sk as c3, ref_0.cs_ext_wholesale_cost as c4, ref_0.cs_ext_sales_price as c5 from main.catalog_sales as ref_0 where (cast(coalesce(78, ref_0.cs_net_paid_inc_ship) as INTEGER) is not NULL) and (71 is NULL)",0,No Estimate,1,0.091705873,895297,0
6406,"select ref_0.cd_dep_college_count as c0, (select cs_ext_sales_price from main.catalog_sales limit 1 offset 2) as c1 from main.customer_demographics as ref_0 where ref_0.cd_dep_count is NULL",0,No Estimate,1,31.737188455,24934044968,0
6521,"select (select d_first_dom from main.date_dim limit 1 offset 5) as c0, ref_0.cd_dep_college_count as c1 from main.customer_demographics as ref_0 where ref_0.cd_gender is NULL",0,No Estimate,1,0.128312677,37514688,0
6559,"select (select cd_education_status from main.customer_demographics limit 1 offset 3) as c0, ref_0.d_weekend as c1, ref_0.d_dow as c2, ref_0.d_current_day as c3, ref_0.d_following_holiday as c4, ref_0.d_qoy as c5 from main.date_dim as ref_0 where ref_0.d_current_month is not NULL",73049,No Estimate,73050,0.484426453,388809010,0
6697,"insert into main.store_sales values ( 21, 49, 27, 40, 74, 34, 14, 96, 25, 37, 72, cast(nullif(18, 81) as INTEGER), 35, 91, case when 67 is not NULL then 19 else 19 end , 78, 19, 39, 34, 98, 68, 11, 35)",0,No Estimate,1,2.174183395,100597818,67174400
6751,"select subq_0.c2 as c0, subq_0.c1 as c1, subq_0.c2 as c2, subq_0.c1 as c3 from (select (select cc_country from main.call_center limit 1 offset 2) as c0, ref_0.ws_net_paid_inc_ship as c1, ref_0.ws_wholesale_cost as c2 from main.web_sales as ref_0 where ref_0.ws_ship_cdemo_sk is not NULL limit 90) as subq_0 where (subq_0.c0 is NULL) and (subq_0.c2 is not NULL)",0,No Estimate,1,0.413542689,430317060,0
6845,"select ref_0.ss_ext_discount_amt as c0, ref_0.ss_ext_wholesale_cost as c1 from main.store_sales as ref_0 where (ref_0.ss_ext_wholesale_cost is NULL) or (ref_0.ss_net_paid is NULL)",32686148,No Estimate,32686149,86.178678954,23836176405,0
6959,"select cast(nullif(ref_0.c_first_shipto_date_sk, ref_0.c_first_sales_date_sk) as INTEGER) as c0 from main.customer as ref_0 where (ref_0.c_email_address is not NULL) or (ref_0.c_birth_month is NULL)",1961540,No Estimate,1961541,0.22819791,178791607,0
6975,"select ref_0.cd_gender as c0, 59 as c1, ref_0.cd_dep_count as c2, ref_0.cd_credit_rating as c3, ref_0.cd_purchase_estimate as c4, ref_0.cd_credit_rating as c5, ref_0.cd_gender as c6 from main.customer_demographics as ref_0 where ref_0.cd_purchase_estimate is not NULL",1920800,No Estimate,1920801,0.244134404,193644254,0
7112,"select ref_0.cr_returning_hdemo_sk as c0, ref_0.cr_order_number as c1, ref_0.cr_reason_sk as c2, (select wr_refunded_cash from main.web_returns limit 1 offset 5) as c3, ref_0.cr_catalog_page_sk as c4, ref_0.cr_refunded_customer_sk as c5, cast(coalesce(ref_0.cr_return_amount, ref_0.cr_return_quantity) as INTEGER) as c6 from main.catalog_returns as ref_0 where ref_0.cr_return_amt_inc_tax is NULL",0,No Estimate,1,45.826305787,1967176296,0
7178,"insert into main.web_returns values ( 78, 54, 94, 52, cast(nullif(17, 86) as INTEGER), 98, 71, 68, 67, 55, 78, 11, 72, 89, 14, 34, 75, 46, 96, 47, 36, 44, 56, 25)",0,No Estimate,1,0.412280274,73245390,67174400
7551,"select ref_0.cp_description as c0, ref_0.cp_catalog_page_number as c1, ref_0.cp_description as c2, ref_0.cp_catalog_page_id as c3, ref_0.cp_catalog_number as c4, (select cp_type from main.catalog_page limit 1 offset 3) as c5, ref_0.cp_department as c6, ref_0.cp_type as c7 from main.catalog_page as ref_0 where ref_0.cp_start_date_sk is not NULL",20400,No Estimate,20401,0.159433431,65305743,0
7572,"select ref_0.c_email_address as c0, ref_0.c_last_name as c1, 93 as c2 from main.customer as ref_0 where (ref_0.c_current_cdemo_sk is NULL) or (ref_0.c_birth_country is NULL)",124999,No Estimate,125000,0.188986864,115416386,0
7703,"select ref_0.cc_zip as c0, ref_0.cc_closed_date_sk as c1, ref_0.cc_market_manager as c2 from main.call_center as ref_0 where (cast(coalesce(ref_0.cc_mkt_id, ref_0.cc_tax_percentage) as INTEGER) is not NULL) and (ref_0.cc_sq_ft is NULL)",0,No Estimate,1,0.091858121,13543779,0
7795,"select subq_0.c3 as c0, subq_0.c3 as c1 from (select ref_0.inv_quantity_on_hand as c0, ref_0.inv_date_sk as c1, ref_0.inv_date_sk as c2, ref_0.inv_quantity_on_hand as c3 from main.inventory as ref_0 where cast(nullif(ref_0.inv_quantity_on_hand, 63) as INTEGER) is NULL) as subq_0 where subq_0.c1 is not NULL",19198558,No Estimate,19198559,30.884212139,7083696407,0
7805,"select ref_0.inv_date_sk as c0, ref_0.inv_item_sk as c1, 78 as c2, ref_0.inv_warehouse_sk as c3, ref_0.inv_quantity_on_hand as c4, ref_0.inv_warehouse_sk as c5, (select inv_date_sk from main.inventory limit 1 offset 2) as c6, ref_0.inv_item_sk as c7, 70 as c8 from main.inventory as ref_0 where (ref_0.inv_item_sk is NULL) and ((select d_last_dom from main.date_dim limit 1 offset 3) is not NULL)",0,No Estimate,1,17.016041746,39460496844,0
7867,"select 45 as c0, ref_0.cc_division_name as c1, ref_0.cc_closed_date_sk as c2, ref_0.cc_division_name as c3 from main.call_center as ref_0 where ref_0.cc_state is NULL",0,No Estimate,1,0.063680389,13201714,0
7898,"select ref_0.cr_warehouse_sk as c0, (select cd_demo_sk from main.customer_demographics limit 1 offset 2) as c1, ref_0.cr_net_loss as c2, ref_0.cr_item_sk as c3, ref_0.cr_refunded_addr_sk as c4, ref_0.cr_returning_customer_sk as c5, cast(coalesce(ref_0.cr_ship_mode_sk, ref_0.cr_call_center_sk) as INTEGER) as c6 from main.catalog_returns as ref_0 where ref_0.cr_catalog_page_sk is NULL",137946,No Estimate,137947,0.40145392,899664825,0
7962,"select subq_0.c0 as c0, subq_0.c1 as c1, subq_0.c1 as c2, subq_0.c1 as c3, subq_0.c1 as c4, subq_0.c1 as c5, subq_0.c1 as c6, subq_0.c1 as c7 from (select cast(coalesce(ref_0.sr_hdemo_sk, ref_0.sr_addr_sk) as INTEGER) as c0, ref_0.sr_returned_date_sk as c1 from main.store_returns as ref_0 where (select cd_purchase_estimate from main.customer_demographics limit 1 offset 1) is NULL limit 104) as subq_0 where (select sr_return_quantity from main.store_returns limit 1 offset 4) is not NULL",0,No Estimate,1,0.732564306,3804560501,0
7967,"select ref_0.cs_warehouse_sk as c0, ref_0.cs_quantity as c1, ref_0.cs_coupon_amt as c2, ref_0.cs_ext_discount_amt as c3, ref_0.cs_ship_customer_sk as c4, ref_0.cs_item_sk as c5, ref_0.cs_net_paid_inc_tax as c6, ref_0.cs_ship_mode_sk as c7 from main.catalog_sales as ref_0 where ref_0.cs_net_paid is NULL",715460,No Estimate,715461,30.937881474,13555235849,0
7985,select ref_0.cr_item_sk as c0 from main.catalog_returns as ref_0 where ref_0.cr_net_loss is not NULL,14258925,No Estimate,14258926,15.548341871,7685383498,0
8184,"insert into main.inventory values ( 7, 98, 74, 87)",0,No Estimate,1,0.402633129,49396579,67174400
8234,"select ref_0.cc_zip as c0, ref_0.cc_mkt_desc as c1, ref_0.cc_company_name as c2 from main.call_center as ref_0 where ref_0.cc_closed_date_sk is NULL",30,No Estimate,31,0.062864417,13808344,0
8326,"select ref_0.cp_description as c0, 34 as c1, ref_0.cp_description as c2, ref_0.cp_catalog_page_sk as c3, ref_0.cp_description as c4, ref_0.cp_catalog_page_number as c5, ref_0.cp_type as c6, ref_0.cp_description as c7, ref_0.cp_end_date_sk as c8 from main.catalog_page as ref_0 where (ref_0.cp_catalog_page_id is not NULL) or (ref_0.cp_catalog_page_id is not NULL)",20400,No Estimate,20401,0.073199482,25591828,0
8568,"select ref_0.cp_end_date_sk as c0, ref_0.cp_description as c1 from main.catalog_page as ref_0 where ref_0.cp_catalog_page_id is NULL",0,No Estimate,1,0.061343462,13374048,0
8924,"select ref_0.cc_state as c0, case when ref_0.cc_company_name is not NULL then ref_0.cc_employees else ref_0.cc_employees end as c1, ref_0.cc_call_center_id as c2, ref_0.cc_street_type as c3 from main.call_center as ref_0 where ref_0.cc_closed_date_sk is NULL",30,No Estimate,31,0.068804214,15638307,0
9016,"select ref_0.cp_catalog_page_sk as c0, ref_0.cp_department as c1, 86 as c2 from main.catalog_page as ref_0 where ref_0.cp_department is NULL",0,No Estimate,1,0.058310038,12451054,0
9018,"select (select ca_street_name from main.customer_address limit 1 offset 5) as c0, ref_0.d_fy_year as c1 from main.date_dim as ref_0 where ref_0.d_last_dom is not NULL",73049,No Estimate,73050,0.327580385,214468561,0
9043,"select ref_0.ws_net_paid_inc_ship_tax as c0, ref_0.ws_ext_list_price as c1 from main.web_sales as ref_0 where ref_0.ws_ship_mode_sk is not NULL",71990942,No Estimate,71990943,15.617433152,8863408222,0
9476,"select ref_0.ca_state as c0, ref_0.ca_address_sk as c1, 76 as c2, ref_0.ca_zip as c3, 77 as c4, ref_0.ca_gmt_offset as c5, ref_0.ca_street_number as c6, ref_0.ca_gmt_offset as c7 from main.customer_address as ref_0 where ref_0.ca_gmt_offset is NULL",43269,No Estimate,43270,0.089123051,42089261,0
9643,"select ref_0.d_weekend as c0, (select ss_ext_tax from main.store_sales limit 1 offset 6) as c1, ref_0.d_current_quarter as c2, ref_0.d_week_seq as c3, ref_0.d_fy_year as c4 from main.date_dim as ref_0 where (ref_0.d_qoy is not NULL) or (ref_0.d_date_id is NULL)",73049,No Estimate,73050,66.335841042,55521854798,0
9931,"select distinct ref_0.inv_item_sk as c0, ref_0.inv_quantity_on_hand as c1, ref_0.inv_warehouse_sk as c2, ref_0.inv_warehouse_sk as c3 from main.inventory as ref_0 where ref_0.inv_warehouse_sk is NULL",0,No Estimate,1,15.155019834,941150575,24379392
10121,"select ref_0.d_week_seq as c0, ref_0.d_same_day_ly as c1 from main.date_dim as ref_0 where ref_0.d_quarter_seq is not NULL",73049,No Estimate,73050,0.077503448,31104356,0
10234,"select subq_0.c2 as c0, subq_0.c4 as c1, subq_0.c3 as c2 from (select ref_0.ss_sold_date_sk as c0, ref_0.ss_ext_discount_amt as c1, ref_0.ss_item_sk as c2, ref_0.ss_list_price as c3, ref_0.ss_item_sk as c4, ref_0.ss_ext_list_price as c5 from main.store_sales as ref_0 where ref_0.ss_ticket_number is NULL limit 141) as subq_0 where subq_0.c0 is not NULL",0,No Estimate,1,46.367734591,2588208629,0
10303,"select ref_0.ss_quantity as c0, ref_0.ss_list_price as c1, ref_0.ss_ext_sales_price as c2 from main.store_sales as ref_0 where ref_0.ss_cdemo_sk is NULL",18716968,No Estimate,18716969,97.817604735,20147762948,0
10348,"select (select cs_ship_addr_sk from main.catalog_sales limit 1 offset 6) as c0, ref_0.cp_description as c1, ref_0.cp_end_date_sk as c2, ref_0.cp_description as c3, ref_0.cp_catalog_page_id as c4, ref_0.cp_catalog_number as c5, ref_0.cp_type as c6, case when ref_0.cp_end_date_sk is not NULL then 60 else 60 end as c7, case when ref_0.cp_end_date_sk is not NULL then ref_0.cp_department else ref_0.cp_department end as c8, ref_0.cp_catalog_number as c9, ref_0.cp_catalog_page_sk as c10, ref_0.cp_start_date_sk as c11, ref_0.cp_type as c12, ref_0.cp_department as c13, ref_0.cp_department as c14, case when ref_0.cp_type is not NULL then ref_0.cp_catalog_page_sk else ref_0.cp_catalog_page_sk end as c15, ref_0.cp_catalog_page_number as c16, ref_0.cp_catalog_number as c17, ref_0.cp_department as c18, ref_0.cp_catalog_page_number as c19, cast(nullif(73, ref_0.cp_end_date_sk) as INTEGER) as c20, ref_0.cp_catalog_page_sk as c21, ref_0.cp_catalog_page_id as c22, ref_0.cp_catalog_page_number as c23 from main.catalog_page as ref_0 where case when ref_0.cp_description is not NULL then (select cd_credit_rating from main.customer_demographics limit 1 offset 1) else (select cd_credit_rating from main.customer_demographics limit 1 offset 1) end is not NULL",20400,No Estimate,20401,3.400846249,22602631850,0
10365,"select cast(nullif(ref_0.d_same_day_lq, ref_0.d_dow) as INTEGER) as c0 from main.date_dim as ref_0 where ref_0.d_week_seq is not NULL",73049,No Estimate,73050,0.26666382,33595226,0
10558,"insert into main.web_sales values ( 14, 24, 40, 89, 94, 12, 98, 70, 53, 78, 79, 66, 83, 17, 48, 23, 34, 98, 90, 59, 65, 17, 70, 45, 10, 100, 13, 62, 14, 79, 61, 26, 97, cast(nullif(98, 19) as INTEGER))",0,No Estimate,1,0.462795248,119270303,67174400
10926,"select ref_0.ws_net_paid_inc_tax as c0, ref_0.ws_ship_addr_sk as c1, ref_0.ws_ship_cdemo_sk as c2, ref_0.ws_ext_sales_price as c3 from main.web_sales as ref_0 where case when ((select inv_quantity_on_hand from main.inventory limit 1 offset 2) is NULL) and ((select ca_state from main.customer_address limit 1 offset 6) is NULL) then ref_0.ws_ext_list_price else ref_0.ws_ext_list_price end is NULL",0,No Estimate,1,61.591877296,43005189911,0
11167,"select ref_0.ss_ext_wholesale_cost as c0, ref_0.ss_ext_discount_amt as c1, ref_0.ss_item_sk as c2, ref_0.ss_ext_discount_amt as c3, case when ref_0.ss_cdemo_sk is not NULL then ref_0.ss_ext_tax else ref_0.ss_ext_tax end as c4 from main.store_sales as ref_0 where (select sr_hdemo_sk from main.store_returns limit 1 offset 68) is not NULL",479748451,No Estimate,479748452,83.049226204,51171564636,0
11225,"select subq_0.c6 as c0 from (select (select cr_net_loss from main.catalog_returns limit 1 offset 5) as c0, ref_0.sr_return_ship_cost as c1, (select cd_marital_status from main.customer_demographics limit 1 offset 1) as c2, ref_0.sr_store_sk as c3, ref_0.sr_fee as c4, ref_0.sr_store_sk as c5, ref_0.sr_cdemo_sk as c6, (select ca_street_type from main.customer_address limit 1 offset 3) as c7 from main.store_returns as ref_0 where ref_0.sr_cdemo_sk is NULL limit 183) as subq_0 where subq_0.c1 is NULL",183,No Estimate,184,15.666109504,7500143669,0
11290,"select ref_0.d_same_day_ly as c0, ref_0.d_quarter_seq as c1, ref_0.d_fy_week_seq as c2, ref_0.d_quarter_seq as c3, case when (select cp_catalog_page_sk from main.catalog_page limit 1 offset 4) is not NULL then ref_0.d_date_sk else ref_0.d_date_sk end as c4, case when ref_0.d_following_holiday is NULL then ref_0.d_year else ref_0.d_year end as c5, ref_0.d_week_seq as c6, ref_0.d_last_dom as c7 from main.date_dim as ref_0 where ref_0.d_qoy is not NULL",73049,No Estimate,73050,5.182859747,185871508,0
